"route.id","AOU","RouteDataID","countrynum","statenum","Route","RPID","year","Stop1","Stop2","Stop3","Stop4","Stop5","Stop6","Stop7","Stop8","Stop9","Stop10","Stop11","Stop12","Stop13","Stop14","Stop15","Stop16","Stop17","Stop18","Stop19","Stop20","Stop21","Stop22","Stop23","Stop24","Stop25","Stop26","Stop27","Stop28","Stop29","Stop30","Stop31","Stop32","Stop33","Stop34","Stop35","Stop36","Stop37","Stop38","Stop39","Stop40","Stop41","Stop42","Stop43","Stop44","Stop45","Stop46","Stop47","Stop48","Stop49","Stop50","Latin.name","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID"
"840_18_3",3940,6352135,840,18,3,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Picoides_pubescens","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6390,6356664,840,18,3,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Helmitheros_vermivorum","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6270,6341551,840,18,3,101,2011,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vireo_gilvus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",3940,6356664,840,18,3,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"Picoides_pubescens","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7660,6341551,840,18,3,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,"Sialia_sialis","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6520,6356664,840,18,3,101,2014,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Setophaga_petechia","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",3390,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buteo_lineatus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6290,6341551,840,18,3,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Vireo_solitarius","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7210,6341551,840,18,3,101,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"Troglodytes_aedon","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7560,6356664,840,18,3,101,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Catharus_fuscescens","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",3870,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coccyzus_americanus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7030,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Mimus_polyglottos","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",4560,6341551,840,18,3,101,2011,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Sayornis_phoebe","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",5930,6345440,840,18,3,101,2012,2,2,1,1,0,0,0,1,1,2,0,2,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,"Cardinalis_cardinalis","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",4860,6352135,840,18,3,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corvus_corax","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7040,6345440,840,18,3,101,2012,2,0,2,0,1,1,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,2,1,1,2,0,0,0,1,1,0,1,"Dumetella_carolinensis","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6240,6352135,840,18,3,101,2013,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Vireo_olivaceus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",4090,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,"Melanerpes_carolinus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",3940,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Picoides_pubescens","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",5980,6356664,840,18,3,101,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Passerina_cyanea","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",4280,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Archilochus_colubris","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",7560,6341551,840,18,3,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Catharus_fuscescens","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6740,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Seiurus_aurocapilla","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",6882,6345440,840,18,3,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,"Passer_domesticus","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_3",3370,6341551,840,18,3,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Buteo_jamaicensis","BUCKINGHAM",1,41.7026037,-72.5159969,12,30,1,1
"840_18_4",6870,6341552,840,18,4,101,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,3,2,0,1,0,4,1,0,0,0,0,2,1,0,0,0,"Setophaga_ruticilla","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",3250,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cathartes_aura","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7040,6353533,840,18,4,101,2013,0,0,2,0,2,2,0,2,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,4,2,1,0,1,0,1,0,0,0,1,0,0,1,2,0,1,0,"Dumetella_carolinensis","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5930,6355836,840,18,4,101,2014,2,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cardinalis_cardinalis","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6520,6355836,840,18,4,101,2014,2,0,0,3,0,1,1,0,4,0,1,2,0,0,0,0,0,2,0,0,5,0,0,1,0,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,"Setophaga_petechia","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6882,6355836,840,18,4,101,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,"Passer_domesticus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4650,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Empidonax_virescens","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7350,6341552,840,18,4,101,2011,0,0,3,3,2,2,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poecile_atricapillus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6130,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,7,0,0,0,0,0,0,0,"Hirundo_rustica","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4050,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dryocopus_pileatus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7350,6355836,840,18,4,101,2014,0,0,2,2,2,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poecile_atricapillus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6240,6353533,840,18,4,101,2013,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,"Vireo_olivaceus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6190,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,"Bombycilla_cedrorum","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",3940,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Picoides_pubescens","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4560,6355836,840,18,4,101,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sayornis_phoebe","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6810,6355836,840,18,4,101,2014,0,2,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,"Geothlypis_trichas","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4560,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sayornis_phoebe","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4090,6353533,840,18,4,101,2013,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melanerpes_carolinus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4940,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dolichonyx_oryzivorus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5980,6353533,840,18,4,101,2013,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Passerina_cyanea","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",3390,6355836,840,18,4,101,2014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Buteo_lineatus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4230,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,"Chaetura_pelagica","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6130,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,2,"Hirundo_rustica","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6480,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setophaga_americana","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4280,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Archilochus_colubris","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4230,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,"Chaetura_pelagica","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7210,6353533,840,18,4,101,2013,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,"Troglodytes_aedon","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5190,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haemorhous_mexicanus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",3100,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meleagris_gallopavo","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7270,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Sitta_carolinensis","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4560,6345610,840,18,4,101,2012,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,"Sayornis_phoebe","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6870,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,3,2,0,0,1,1,2,0,2,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,"Setophaga_ruticilla","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5110,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,"Quiscalus_quiscula","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4650,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Empidonax_virescens","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5290,6341552,840,18,4,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"Spinus_tristis","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7350,6353533,840,18,4,101,2013,0,1,1,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Poecile_atricapillus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7610,6355836,840,18,4,101,2014,0,0,2,0,3,2,1,2,0,0,3,2,1,0,4,0,0,1,1,1,0,2,1,2,0,0,4,2,2,0,2,1,0,0,0,1,0,3,0,0,1,1,1,2,3,0,4,0,2,0,"Turdus_migratorius","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5110,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Quiscalus_quiscula","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4940,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"Dolichonyx_oryzivorus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4520,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Myiarchus_crinitus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",7210,6345610,840,18,4,101,2012,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,"Troglodytes_aedon","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4770,6353533,840,18,4,101,2013,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cyanocitta_cristata","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",3750,6341552,840,18,4,101,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bubo_virginianus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4980,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"Agelaius_phoeniceus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4980,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,2,0,1,1,0,0,0,0,"Agelaius_phoeniceus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4120,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colaptes_auratus_auratus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",5190,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haemorhous_mexicanus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4950,6355836,840,18,4,101,2014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Molothrus_ater","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4940,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dolichonyx_oryzivorus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6360,6355836,840,18,4,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mniotilta_varia","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6270,6353533,840,18,4,101,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Vireo_gilvus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6740,6353533,840,18,4,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,0,2,3,0,0,0,0,1,0,2,1,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"Seiurus_aurocapilla","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",6590,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setophaga_pensylvanica","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",2730,6345610,840,18,4,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Charadrius_vociferus","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
"840_18_4",4880,6355836,840,18,4,101,2014,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corvus_brachyrhynchos","UNCASVILLE",1,41.417728,-72.1530946,12,30,1,1
